UNIQUE_ID,Date,Company,CapitalIQ_ID,ISIN,Ticker,Total_ESG_Score,Governance_Score,Social_Score,Environment_Score
100840538043374,20181001,Public Joint-Stock Company Mobile TeleSystems,IQ527134,RU0007775219,MTSS,58.06,72.05,53.32,53.5
100840556343374,20181001,Bruker Corporation,IQ527317,US1167941087,BRKR,53.11,53.17,54.13,51.2
100840578843374,20181001,Xcel Energy Inc.,IQ527542,US98389B1008,XEL,72.61,78.75,79.19,64.82
100840593843374,20181001,Canadian Natural Resources Limited,IQ527692,CA1363851017,CNQ,65.27,68.76,71.14,56.07
100840594043374,20181001,"Pinnacle Financial Partners, Inc.",IQ527694,US72346Q1040,PNFP,44.38,45.29,52.7,34.33
100840633843374,20181001,United Microelectronics Corporation,IQ528092,TW0002303005,2303,74.22,65.09,78.44,76.25
100840655843374,20181001,"Advanced Semiconductor Engineering, Inc.",IQ528312,TW0002311008,2311,76.48,58.48,77.81,86.58
100840656743374,20181001,"STEC, Inc.",IQ528321,SUSTC7CB683B,,63.42,66.84,61.72,62.76
100840657143374,20181001,Moody's Corporation,IQ528325,US6153691059,MCO,59.62,55.64,60.17,64.06
100840666043374,20181001,Monsanto Co.,IQ528414,US61166WAP68,MON,60.45,61.28,60.22,60.14
100840667043374,20181001,Publicis Groupe S.A.,IQ528424,FR0000130577,PUB,62.45,68.74,57.65,65.76
106079243443374,20181001,Poste Vita S.p.A.,IQ52914188,XS1072613380,,51.53,48.6,64.2,41.75
100840750243374,20181001,Croda International PLC,IQ529256,GB00BYZWX769,CRDA,77.68,66.95,86.47,76.7
100840862143374,20181001,PJSC Lukoil,IQ530375,RU0009024277,LKOH,65.55,74.41,63.03,62.11
106096521643374,20181001,LG Hausys Ltd.,IQ53086970,KR7108670001,108670,70.69,61.25,77.28,70.81
100840944143374,20181001,Associated British Foods PLC,IQ531195,GB0006731235,ABF,57.1,64.05,50.29,59.93
100840962143374,20181001,Evotec AG,IQ531375,DE0005664809,EVT,48.75,60.72,38.07,53.62
100841024743374,20181001,Opera Software ASA,IQ532001,NO0010040611,OTELLO,55.35,73,48.78,50.5
106121512943374,20181001,"Persol Holdings Co., Ltd.",IQ53336883,JP3547670004,2181,42.44,50.1,42.6,37.5
106121549543374,20181001,"TIS, Inc.",IQ53337249,JP3104890003,3626,43.92,47.9,43.14,41.75
154209536643374,20181001,Phoenix Lead Limited,IQ534217120,XS1668531335,,50.96,49.1,52.13,51.22
100841288943374,20181001,China Petroleum & Chemical Corp.,IQ534643,CNE1000002Q2,386,50.6,55.44,35.44,64.46
154280265143374,20181001,HPHT Finance (17) Limited,IQ534924405,XS1679508504,,50.49,59.5,42.9,52.72
154720651643374,20181001,Braskem Netherlands Finance,IQ539328270,SUSTA9973A66,,70.29,73.09,66.57,71.81
106185189143374,20181001,Longfor Properties Co. Ltd.,IQ53973645,KYG5635P1090,960,49.07,49.33,56.5,43.31
101327662943374,20181001,Iliad SA,IQ5398383,FR0004035913,ILD,56.91,62.84,54.31,55.85
100841823243374,20181001,BNP Paribas Fortis SA/NV,IQ539986,BE0172505399,1153319,78.79,75.52,73.34,88.75
101329756943374,20181001,Nexans S.A.,IQ5419323,FR0000044448,NEX,71.49,70.85,63.3,79.06
100842074743374,20181001,Hikari-Tsushin Inc.,IQ542501,JP3783420007,9435,43.68,48,44.32,39.86
106213411143374,20181001,Merck Financial Services GmbH,IQ54255865,XS0497186758,,78.69,74.81,81.99,77.4
101330693443374,20181001,Hargreaves Lansdown PLC,IQ5428688,GB00B1VZ0M25,HL,51.65,53.32,57.03,43.78
106221770243374,20181001,Emaar Sukuk Limited,IQ54339456,XS1488480333,,43.87,38.64,45.01,46.94
101331920843374,20181001,Bega Cheese Limited,IQ5440962,AU000000BGA8,BGA,61.23,59.85,67.24,55.34
155222777543374,20181001,Huarong Universe Investment Holding Limited,IQ544349529,XS1725734872,,46.51,39.39,63.36,37.5
100842298743374,20181001,Lazard Ltd,IQ544741,BMG540501027,LAZ,51.66,53,61.46,39.5
101333368743374,20181001,Cramo Oyj,IQ5455441,FI0009900476,CRA1V,72.68,87.8,70.21,64.71
101333375043374,20181001,Atrium Ljungberg AB (publ),IQ5455504,SE0000191827,ATRLJ.B,78.46,83.66,77.71,75.13
101333849843374,20181001,Domino's Pizza Group PLC,IQ5460252,GB00BYN59130,DOM,57.76,61.55,62.75,51.03
101334168143374,20181001,RCI Banque S.A.,IQ5463435,FR0013201597,,73.54,74.05,66.87,77.71
101334180343374,20181001,Auchan Holding SA,IQ5463557,FR0011372622,,61.06,65.85,56.17,63.22
101334180643374,20181001,Crédit Mutuel Arkéa,IQ5463560,FR0011124635,,64.08,61.73,79.97,50.08
101334189643374,20181001,Trinity Acquisition Plc,IQ5463650,XS1418774706,,51.18,56.18,53.38,42.51
101334190143374,20181001,Standard Life Aberdeen PLC,IQ5463655,GB00BVFD7Q58,SLA,66.77,76.73,63,58.17
101334205843374,20181001,China Construction Bank Corporation,IQ5463812,CNE1000002H1,939,50.91,47.43,57.91,47.83
101334223143374,20181001,Agricultural Bank of China Limited,IQ5463985,CNE100000Q43,1288,47.73,38.02,57.41,49.66
101334285843374,20181001,"Hanwha Life Insurance Co., Ltd.",IQ5464612,KR7088350004,088350,44.29,40.92,53.87,38.33
106253226343374,20181001,Greencross Limited,IQ54654017,AU000000GXL9,GXL,53.41,63.99,46.69,52.8
101334411443374,20181001,Metsa Board Oyj,IQ5465868,FI0009000665,METSB,86.2,93.71,80.2,86.75
106253715043374,20181001,BNPP Asset Management France,IQ54658904,BE0949028774,H3D5FQ.F,78.79,75.52,73.34,88.75
101334458243374,20181001,Carlsberg Breweries A/S,IQ5466336,XS1071713470,,69.13,67.23,65.4,74.74
101334475143374,20181001,Posco Daewoo Corporation,IQ5466505,KR7047050000,047050,45.29,60.3,41.41,39
101334515243374,20181001,Sogecap S.A.,IQ5466906,FR0012383982,,74.58,64.34,76.25,85.75
101334515943374,20181001,"Lotte Shopping Co., Ltd.",IQ5466913,KR7023530009,023530,49.6,43,45.32,59.21
101334517943374,20181001,The People's Insurance Company (Group) of China Limited,IQ5466933,CNE100001MK7,1339,49.73,44.69,62.36,42.67
101334537843374,20181001,BG Energy Holdings Limited,IQ5467132,SUST47084D98,,50.27,44.37,57.84,45.84
101334538543374,20181001,Nykredit Realkredit A/S,IQ5467139,XS1321920735,,62.02,63.59,60.4,61.75
101334538643374,20181001,Industrial Bank of Korea,IQ5467140,KR7024110009,024110,45.58,40.42,60.81,35.83
101334543543374,20181001,"Baoshan Iron & Steel Co., Ltd.",IQ5467189,CNE0000015R4,600019,56.34,49.97,48.35,70.02
101334554643374,20181001,Volkswagen Leasing Gesellschaft mit beschränkter Haftung,IQ5467300,XS1692348847,,58.72,44.25,61.76,64.72
101334555543374,20181001,"Haier Electronics Group Co., Ltd.",IQ5467309,BMG423131256,1169,42.85,49.2,38.75,43
101334560543374,20181001,Axfood AB,IQ5467359,SE0006993770,AXFO,68.05,68.25,66.23,70
101334579543374,20181001,La Mondiale,IQ5467549,XS1556395710,,44.14,40.13,54.56,38.1
101334582143374,20181001,"Korea Hydro & Nuclear Power Co., Ltd.",IQ5467575,USY4899GAW34,,67.63,73.93,59.48,69.56
101334603643374,20181001,Diageo Finance Plc,IQ5467790,XS1069539374,,71.93,64.52,71.88,77.25
101334604843374,20181001,"Daewoo Engineering & Construction Co., Ltd.",IQ5467802,KR7047040001,047040,76.8,78.88,83.54,65.75
101334609743374,20181001,Wilmar International Limited,IQ5467851,SG1T56930848,F34,55.24,61.94,48.38,58.3
101334621643374,20181001,Polskie Górnictwo Naftowe i Gazownictwo S.A.,IQ5467970,PLPGNIG00014,PGN,51.52,49.56,52.52,51.77
101334621943374,20181001,"Enagás, S.A.",IQ5467973,ES0130960018,ENG,86.77,81.25,91.27,86.84
101334661143374,20181001,Tokyo Century Corporation,IQ5468365,JP3424950008,8439,57.2,54.36,67.84,49.42
101334708343374,20181001,"REN - Redes Energéticas Nacionais, SGPS, S.A.",IQ5468837,PTREL0AM0008,RENE,64.83,66.55,70.03,60.4
101334751443374,20181001,PTT Public Company Limited,IQ5469268,TH0646010Z00,PTT,73.66,78.77,69.94,74.28
101334929043374,20181001,"LG Display Co., Ltd.",IQ5471044,KR7034220004,034220,68.29,67.04,67.5,69.76
101334929843374,20181001,"Doosan Heavy Industries & Construction Co., Ltd.",IQ5471052,KR7034020008,034020,61.93,67.58,54.95,65.58
101334935943374,20181001,"China Pacific Insurance (Group) Co., Ltd.",IQ5471113,CNE1000009Q7,2601,53.95,52.45,67,41.93
101335029943374,20181001,LG Uplus Corp,IQ5472053,KR7032640005,032640,54.85,68.45,47.69,54.25
101335034543374,20181001,"Nomura Research Institute, Ltd.",IQ5472099,JP3762800005,4307,63.41,60.9,60.97,69.17
101335169343374,20181001,Thai Oil Public Company Limited,IQ5473447,TH0796010005,TOP,82.34,81.25,86.88,77.93
101335435643374,20181001,PanaHome Corp.,IQ5476110,SUSTB29D4735,,64.76,51.28,52.99,87.84
101335497743374,20181001,Stedin Holding N.V.,IQ5476731,XS1705553250,,58.23,71.71,73.68,40.44
101335506743374,20181001,Autoroutes Du Sud de La France,IQ5476821,FR0010491720,,56.02,61.21,54.69,53.84
101335509043374,20181001,OCP S.A.,IQ5476844,XS1061043011,,50.37,68.18,38.85,49.31
101335624643374,20181001,Empresas CMPC S.A.,IQ5478000,CL0000001314,CMPC,61.75,66,49.01,70.25
101335657543374,20181001,Inversiones CMPC S.A.,IQ5478329,US46128MAE12,,61.75,66,49.01,70.25
101335660543374,20181001,Angang Steel Company Limited,IQ5478359,CNE1000001V4,347,55.14,48.79,56.61,58
101335692643374,20181001,"Caixa d'Estalvis de Catalunya, Tarragona i Manresa",IQ5478680,ES0214840375,,45.85,42.47,54.49,40.92
101335712343374,20181001,China CITIC Bank Corporation Limited,IQ5478877,CNE1000001Q4,998,54.95,45.94,68.15,52.25
101335765243374,20181001,Rolls-Royce Power Systems AG,IQ5479406,SUSTF5A740C6,,70.55,69.17,72.59,69.7
101335770143374,20181001,Boliden AB (publ.),IQ5479455,SE0011088665,BOL,76.56,76.9,74.24,78.95
101335797443374,20181001,State Grid Corporation of China,IQ5479728,CND1000029R4,,54.44,60.18,52.67,52.44
101335891343374,20181001,Chongqing Changan Automobile Company Limited,IQ5480667,CNE000000N14,200625,47.45,61.2,43.33,42.56
101335915543374,20181001,"ULVAC, Inc.",IQ5480909,JP3126190002,6728,64.2,68,59.14,66.25
101335946343374,20181001,Snam S.p.A.,IQ5481217,IT0003153415,SRG,79.01,87.75,76.14,76.07
101335999343374,20181001,"GSRetail Co., Ltd.",IQ5481747,KR7007070006,007070,44.31,50.1,46.96,37.14
101336118143374,20181001,"China International Marine Containers (Group) Co., Ltd.",IQ5482935,CNE100001NN9,2039,52.13,57.95,48.3,51.84
106271616643374,20181001,Tourmaline Oil Corp.,IQ54837920,CA89156V1067,TOU,60.58,71.92,62.96,49.76
101336564543374,20181001,Olam International Limited,IQ5487399,SG1Q75923504,O32,59.66,63.69,53.99,63.25
101336779443374,20181001,TERNA - Rete Elettrica Nazionale Società per Azioni,IQ5489548,IT0003242622,TRN,83.28,80.4,91.46,79.43
101336866743374,20181001,China Everbright Bank Company Limited,IQ5490421,CNE100001QW3,6818,47.58,41.3,56.42,46.08
101336898343374,20181001,"Banco Mercantil del Norte, S.A., Institución de Banca Múltiple, Grupo Financiero Banorte",IQ5490737,USP14008AC36,,72.2,73.67,72.38,70.17
101336903943374,20181001,"Korea Aerospace Industries, Ltd.",IQ5490793,KR7047810007,047810,47.4,57.83,43.04,42.8
101336945143374,20181001,JBS S.A.,IQ5491205,BRJBSSACNOR8,JBSS3,56.26,55.46,50.01,63.97
101336964343374,20181001,Ottogi Corporation,IQ5491397,KR7007310006,007310,45.28,45.9,49.31,40.23
101337045543374,20181001,OCI Company Ltd,IQ5492209,KR7010060002,010060,71.24,60.35,81.23,69.31
101337159143374,20181001,"China Vanke Co., Ltd.",IQ5493345,CNE100001SR9,2202,53.93,51.81,60.88,50.31
101337306843374,20181001,Samsung C&T Corporation,IQ5494822,KR7028260008,028260,60.34,60.83,55.73,65.98
101337444843374,20181001,Jastrzebska Spólka Weglowa Spólka Akcyjna,IQ5496202,PLJSW0000015,JSW,46.73,43.16,43.02,53.51
101337458743374,20181001,"LG Innotek Co., Ltd.",IQ5496341,KR7011070000,011070,70.11,68.39,77.19,65
101337459343374,20181001,De' Longhi S.p.A.,IQ5496347,IT0003115950,DLG,46.24,55.1,45.48,40.78
101338122943374,20181001,"China Galaxy Securities Co., Ltd.",IQ5502983,CNE100001NT6,6881,45.62,40.21,57.51,39.75
101338135943374,20181001,Volvo Treasury AB (publ),IQ5503113,XS1150673892,,71.64,73.56,68.27,73.38
101338141343374,20181001,Argenta Spaarbank NV,IQ5503167,BE6270675133,,59.06,55.41,67.64,54.5
101338187643374,20181001,"Mediaset España Comunicación, S.A.",IQ5503630,ES0152503035,TL5,65.98,77.27,65.51,55.64
101338202743374,20181001,Virgin Money Holdings (UK) PLC,IQ5503781,GB00BQ8P0644,VM,52.76,48.41,65.34,44.83
101338235343374,20181001,Hoshizaki Corporation,IQ5504107,JP3845770001,6465,45.83,46.3,40.22,50.45
101338239743374,20181001,HYUNDAI WIA Corporation,IQ5504151,KR7011210002,011210,48.22,52.1,50.09,43.31
101338422143374,20181001,"Resorttrust, Inc.",IQ5505975,JP3974450003,4681,48.08,52.45,53.94,40.22
101338571043374,20181001,Natura Cosméticos S.A.,IQ5507464,BRNATUACNOR6,NATU3,69.67,85.41,59.55,70
101338855043374,20181001,Sugi Holdings Co. Ltd.,IQ5510304,JP3397060009,7649,44.45,50.84,44.85,39.43
101340077643374,20181001,Euronext N.V.,IQ5522530,NL0006294274,ENX,53.66,55.49,68.49,35.5
101340088643374,20181001,Carlsberg A/S,IQ5522640,DK0010181759,CARL.B,69.13,67.23,65.4,74.74
101340090143374,20181001,Cosan S.A. Indústria e Comércio,IQ5522655,BRCSANACNOR6,CSAN3,63,68.35,69.15,52.14
101340151243374,20181001,Costa Group Holdings Limited,IQ5523266,AU000000CGC2,CGC,56.86,64.45,50.89,58.26
101340208943374,20181001,LPP Spolka Akcyjna,IQ5523843,PLLPP0000011,LPP,58.61,55.75,64.05,54.43
100843095743374,20181001,TUI AG,IQ552711,DE000TUAG000,TUI,67.28,73,65.22,65.49
101340725643374,20181001,"Hanssem Co., Ltd.",IQ5529010,KR7009240003,009240,40.2,49.9,39.94,33.57
101340745843374,20181001,CITIC Securities Company Limited,IQ5529212,CNE1000016V2,6030,47.94,40.08,64.14,40.58
101340750643374,20181001,Novomatic AG,IQ5529260,AT0000A1LHT0,,57.37,73.68,58.73,46
100843127943374,20181001,Weatherford International PLC,IQ553033,IE00BLNN3691,WFT,69.97,60.48,69.7,76.14
101341189543374,20181001,Cielo S.A.,IQ5533649,BRCIELACNOR3,CIEL3,72.41,84.35,63.43,75.92
101341207243374,20181001,"Alsea, S.A.B. De C.V.",IQ5533826,MXP001391012,ALSEA,58.8,82.2,56.9,45.84
101341447643374,20181001,Anhui Conch Cement Company Limited,IQ5536230,CNE1000001W2,914,53.86,51.45,52.47,56.59
100843192943374,20181001,Credit Agricole S.A.,IQ553683,FR0000045072,ACA,79.77,72.22,80.45,88.58
101341540443374,20181001,Vonovia SE,IQ5537158,DE000A1ML7J1,VNA,51.45,51.88,56.86,47.08
100843202343374,20181001,Caisse des dépôts et consignations,IQ553777,FR0013322831,,78.37,78.67,74.38,82.25
100843215343374,20181001,Natixis S.A.,IQ553907,FR0000120685,KN,75.08,77.33,69.82,77.83
101341909543374,20181001,Beijing Capital International Airport Company Limited,IQ5540849,CNE100000221,694,54.06,55.75,44.64,63.61
101342032443374,20181001,ISS Global A/S,IQ5542078,XS1145526585,,82.5,84.35,79.46,84
101342114743374,20181001,Mercury NZ Limited,IQ5542901,NZMRPE0001S2,MCY,60.9,63.85,59.67,60.08
101342266843374,20181001,"Banco de Crédito Social Cooperativo, S.A.",IQ5544422,XS1626771791,,63.43,62.58,70.15,57.33
101342423643374,20181001,S-1 Corporation,IQ5545990,KR7012750006,012750,45.35,48.8,46.73,42
101342515443374,20181001,Grupa Azoty S.A.,IQ5546908,PLZATRM00012,ATT,51.82,54.82,47.26,53.94
101342866943374,20181001,Nine Dragons Paper (Holdings) Limited,IQ5550423,BMG653181005,2689,54.84,51.75,61.29,51.13
101342983443374,20181001,FCE Bank Plc,IQ5551588,XS1317725726,,61.09,60.78,74.39,52.4
101343226643374,20181001,Kunlun Energy Company Limited,IQ5554020,BMG5320C1082,135,56.94,57.55,58.08,55.21
101343243043374,20181001,"AEON Mall Co., Ltd.",IQ5554184,JP3131430005,8905,58.14,52.53,57.09,63.15
101343463543374,20181001,New China Life Insurance Company Ltd.,IQ5556389,CNE100001922,1336,43.64,36.22,57.43,38.33
101344017543374,20181001,Synthos S.A.,IQ5561929,PLDWORY00019,SNS,58.04,55.49,71.21,48.13
101344598043374,20181001,A.G. BARR p.l.c.,IQ5567734,GB00B6XZKY75,BAG,54.89,56.73,56.81,51.37
101345365843374,20181001,BYD Company Limited,IQ5575412,CNE100000296,1211,64.32,61.35,64.95,65.56
101345565443374,20181001,"BGF Co., Ltd.",IQ5577408,KR7027410000,027410,52.21,60.98,48.53,50.14
101345566643374,20181001,Pivovarna Lasko DD,IQ5577420,SUST10736A8D,,69.73,72.34,67.04,70.96
101345593643374,20181001,Banco Internacional del Perú S.A.A.- Interbank,IQ5577690,PEP148001006,INTERBC1,58.57,62.67,65.94,45.5
101345601443374,20181001,Rational AG,IQ5577768,DE0007010803,RAA,57.34,56.45,51.58,62.93
100843692543374,20181001,Danske Bank A/S,IQ558679,DK0010274414,DANSKE,75.47,66.2,79.79,82.58
100843708343374,20181001,PhotoCure ASA,IQ558837,NO0010000045,PHO,46.19,55.33,42.43,42
100843731343374,20181001,Mölnlycke Health Care AB,IQ559067,SUSTC6F5DC4D,,66.08,56.25,67.68,75
101347719743374,20181001,CTS Eventim AG & Co. KGaA,IQ5598951,DE0005470306,EVD,49.5,64.44,40.57,52.4
101347890143374,20181001,Legrand SA,IQ5600655,FR0010307819,LR,82.82,79.75,83.48,84.16
100843924743374,20181001,Airbus SE,IQ561001,NL0000235190,AIR,69.14,63,65.02,78.52
101350788143374,20181001,Qatar Electricity and Water Company Q.S.C.,IQ5629635,QA0006929812,QEWS,43.73,51.7,47.68,36.67
100844121443374,20181001,"Red Eléctrica Corporación, S.A.",IQ562968,ES0173093024,REE,87.74,87.85,90.74,85.67
101350942343374,20181001,"Coway Co., Ltd.",IQ5631177,KR7021240007,021240,79.1,72.15,67.04,97.86
101351098143374,20181001,Dong Suh Companies Inc.,IQ5632735,KR7026960005,026960,49.29,47.7,55.03,43.86
101351107743374,20181001,"Relo Group, Inc.",IQ5632831,JP3755200007,8876,39.61,41.83,37.53,39.5
100844161543374,20181001,"Banco de Sabadell, S.A.",IQ563369,ES0113860A34,SAB,62.6,61,59.99,67.42
101351643943374,20181001,Wallenstam AB (publ),IQ5638193,SE0007074844,WALL.B,58.06,56.08,59.38,58.56
100844218343374,20181001,The Royal Bank of Scotland Group plc,IQ563937,GB00B7T77214,RBS,55.57,47.56,61.3,59.58
101352368743374,20181001,Nordnet AB (publ),IQ5645441,SUST432D049E,,56.91,50.92,64.14,56.75
101352522743374,20181001,"Fuyao Glass Industry Group Co., Ltd.",IQ5646981,CNE100001TR7,3606,54.92,49.5,48.54,66.09
101352529943374,20181001,Deutsche Wohnen SE,IQ5647053,DE000A0HN5C6,DWNI,66.57,57.35,69.79,71.06
101352577343374,20181001,Super Retail Group Limited,IQ5647527,AU000000SUL0,SUL,77.29,76.15,79.12,76
101354215743374,20181001,"FCC Aqualia, S.A.",IQ5663911,XS1627337881,,65.19,66.52,68.6,61.37
101356411843374,20181001,"ABC-Mart, Inc.",IQ5685872,JP3152740001,2670,42.42,46.1,43.37,38.71
101356493943374,20181001,Mekonomen AB,IQ5686693,SE0002110064,MEKO,63.02,76.55,63.33,53
101356721643374,20181001,Kungsleden Aktiebolag,IQ5688970,SE0000549412,KLED,69.24,77.89,66.25,65
101358290943374,20181001,Lee and Man Paper Manufacturing Limited,IQ5704663,KYG5427W1309,2314,60.27,51.75,61.24,64.75
101358850243374,20181001,MN Services NV,IQ5710256,SUSTF5E349A9,,74.34,75.49,67.64,80.04
101359075543374,20181001,Industrial and Commercial Bank of China (Asia) Limited,IQ5712509,CND100004VL2,,49.74,43.09,56.04,51.42
101359614143374,20181001,ASTM S.p.A.,IQ5717895,IT0000084027,AT,44.43,59.2,40,38.95
101359636543374,20181001,BUWOG AG,IQ5718119,AT00BUWOG001,BWO,52.01,53.2,57.08,47.31
101360484743374,20181001,Schmolz + Bickenbach AG,IQ5726601,CH0005795668,STLN,57.04,52.47,53.79,64.01
101363294943374,20181001,Anexo Guacolda Energía S.A.,IQ5754703,USP3711HAF66,,65.04,72,69.15,58.44
101365236443374,20181001,Kojamo Oyj,IQ5774118,FI4000312251,KOJAMO,48.17,47.16,50.92,46.88
101365319343374,20181001,SkiStar AB (publ),IQ5774947,SE0000241614,SKIS.B,44.86,50.7,49.6,37.07
101365406143374,20181001,"Zenkoku Hosho Co.,Ltd.",IQ5775815,JP3429250008,7164,45.78,41.76,58.29,37.5
101367931043374,20181001,"Haitong Securities Co., Ltd.",IQ5801064,CNE1000019K9,6837,47.69,43.23,62.66,37.33
101367934143374,20181001,"Huatai Securities Co., Ltd.",IQ5801095,CNE100001YQ9,6886,44.56,41.1,52.7,40.25
106601836543374,20181001,Secure Energy Services Inc.,IQ58140119,CA81373C1023,SES,57.67,67.05,53.47,55.48
101370309943374,20181001,PT Perusahaan Gas Negara (Persero) Tbk,IQ5824853,ID1000111602,PGAS,63.83,67.25,76.73,53.33
101370602643374,20181001,Inwido AB,IQ5827780,SE0006220018,INWI,61.8,63.65,58.08,63.91
101370651243374,20181001,Public Joint Stock Company Gazprom,IQ5828266,RU0007661625,GAZP,54.51,46.16,52.31,62.98
101372198943374,20181001,"Caja Rural de Navarra, Sociedad Cooperativa de Crédito",IQ5843743,ES0415306051,,55.18,54.32,68.29,42.25
101372203743374,20181001,Maisons du Monde S.A.,IQ5843791,FR0013153541,MDM,68.77,70.25,68.89,67.57
101372311543374,20181001,Keyera Corp.,IQ5844869,CA4932711001,KEY,62.74,74.65,60.21,57.11
101373441943374,20181001,Beazley PLC,IQ5856173,GB00BYQ0JC66,BEZ,52.25,47.68,62.9,46.67
101374229243374,20181001,"AG2R, GIE",IQ5864046,SUST92D2C807,,44.14,40.13,54.56,38.1
101374825043374,20181001,Heineken Holding N.V.,IQ5870004,NL0000008977,HEIO,69.73,72.34,67.04,70.96
101374874043374,20181001,"Bank of Communications Co., Ltd.",IQ5870494,CNE100000205,3328,52.56,42.76,63.2,53.58
101374954043374,20181001,Otsuka Corporation,IQ5871294,JP3188200004,4768,51.74,55.3,48.59,53.5
101374954343374,20181001,"Daewoo Shipbuilding & Marine Engineering Co., Ltd.",IQ5871297,KR7042660001,042660,48.11,40.5,40.21,59.77
101375074443374,20181001,"Doosan Infracore Co., Ltd.",IQ5872498,KR7042670000,042670,58.11,72.3,53.22,53.51
101375228643374,20181001,Siltronic AG,IQ5874040,DE000WAF3001,WAF,66.43,65.05,68.09,65.84
101375274443374,20181001,Kyushu Railway Company,IQ5874498,JP3247010006,9142,49.45,64.5,49.22,38.96
101375290143374,20181001,"Samsung SDS Co., Ltd.",IQ5874655,KR7018260000,018260,47.04,51.2,43.82,48.42
